Timestamp,SpaceLength,SpaceDepth,Lat,Lng,DirectionOfTravel,VehicleSpeed
2017-05-21T07:41:55+01:00, 6.24,5.0,51.199837,-0.544754,188.100006,54.263599
2017-05-21T07:41:55+01:00, 6.12,5.0,51.199837,-0.544754,188.100006,54.263599
2017-05-21T07:41:56+01:00, 6.13,5.0,51.199696,-0.544792,191.100006,53.5228
2017-05-21T07:41:56+01:00, 6.23,5.0,51.199696,-0.544792,191.100006,53.5228
2017-05-21T07:42:04+01:00, 6.24,5.0,51.198662,-0.545523,206.399994,54.263599
2017-05-21T07:42:04+01:00, 6.35,5.0,51.198662,-0.545523,206.399994,54.263599
2017-05-21T07:42:05+01:00, 6.03,5.0,51.19854,-0.545624,206.699997,52.967201
2017-05-21T07:42:05+01:00, 6.21,5.0,51.19854,-0.545624,206.699997,52.967201
2017-05-21T07:42:06+01:00, 9.42,5.0,51.198425,-0.545718,206.100006,51.855999
2017-05-21T07:42:07+01:00, 6.33,5.0,51.198311,-0.545813,207.100006,49.448402
2017-05-21T07:42:07+01:00, 6.40,5.0,51.198311,-0.545813,207.100006,49.448402
2017-05-21T07:42:08+01:00, 6.24,5.0,51.198204,-0.545904,207.5,48.5224
2017-05-21T07:42:08+01:00, 6.25,5.0,51.198204,-0.545904,207.5,48.5224
2017-05-21T07:42:09+01:00, 6.41,5.0,51.198071,-0.545968,202.899994,45.188801
2017-05-21T07:42:10+01:00, 6.09,5.0,51.197956,-0.546053,197.699997,42.596001
2017-05-21T07:42:11+01:00, 6.40,5.0,51.197773,-0.546154,191.699997,44.818401
2017-05-21T07:42:12+01:00, 5.94,5.0,51.19767,-0.546173,185.5,41.114403
2017-05-21T07:42:12+01:00, 6.04,5.0,51.19767,-0.546173,185.5,41.114403
2017-05-21T07:42:13+01:00, 6.01,5.0,51.197578,-0.546174,178.5,37.966
2017-05-21T07:42:14+01:00, 6.31,5.0,51.197495,-0.546167,173.699997,34.076797
2017-05-21T07:42:15+01:00, 6.22,5.0,51.197418,-0.54615,169.0,30.7432
2017-05-21T07:42:15+01:00, 6.12,5.0,51.197418,-0.54615,169.0,30.7432
2017-05-21T07:42:16+01:00, 5.97,5.0,51.197353,-0.546117,160.800003,27.780001
2017-05-21T07:42:17+01:00, 6.08, 3.38,51.1973,-0.546074,152.399994,26.483601
2017-05-21T07:42:18+01:00, 6.04, 2.94,51.197243,-0.546016,142.699997,26.668798
2017-05-21T07:42:20+01:00, 6.20, 2.39,51.197216,-0.545865,111.400002,27.409601
2017-05-21T07:42:24+01:00, 3.01,5.0,51.197273,-0.545517,92.099998,29.632
2017-05-21T07:42:25+01:00, 2.28,5.0,51.197281,-0.545402,90.0,32.41
2017-05-21T07:42:26+01:00, 6.33, 2.50,51.197281,-0.545279,92.599998,31.669201
2017-05-21T07:42:27+01:00, 5.95,5.0,51.197273,-0.545147,92.800003,32.0396
2017-05-21T07:42:28+01:00, 6.22,5.0,51.197243,-0.54502,105.199997,30.7432
2017-05-21T07:42:28+01:00, 6.14,5.0,51.197243,-0.54502,105.199997,30.7432
