Timestamp,SpaceLength,SpaceDepth,Lat,Lng,DirectionOfTravel,VehicleSpeed
2017-06-25T11:47:51+01:00, 4.51,5.0,51.24057,-0.574159,262.200012,16.4828
2017-06-25T11:47:56+01:00, 4.22,5.0,51.240547,-0.574547,263.299988,20.742399
2017-06-25T11:48:00+01:00, 5.47, 2.51,51.240505,-0.574795,254.5,7.778399
2017-06-25T11:48:13+01:00, 5.19,5.0,51.240482,-0.575291,263.600006,22.224001
2017-06-25T11:48:16+01:00, 5.96,5.0,51.240463,-0.575555,263.0,20.742399
2017-06-25T11:48:19+01:00, 5.94,5.0,51.240433,-0.575767,251.100006,10.9268
2017-06-25T11:48:25+01:00, 5.99,5.0,51.240391,-0.575886,207.100006,10.7416
2017-06-25T11:48:27+01:00, 6.01,5.0,51.240303,-0.575918,189.0,17.594
2017-06-25T11:48:28+01:00, 6.12,5.0,51.240253,-0.575921,181.300003,19.445999
2017-06-25T11:48:29+01:00, 6.11,5.0,51.240196,-0.575917,176.899994,21.112799
2017-06-25T11:48:31+01:00, 5.96,5.0,51.240089,-0.575897,173.5,18.8904
2017-06-25T11:48:32+01:00, 5.92,5.0,51.240044,-0.575884,173.699997,18.52
2017-06-25T11:48:33+01:00, 6.09,5.0,51.239994,-0.575874,173.399994,20.0016
2017-06-25T11:48:34+01:00, 6.21,5.0,51.239941,-0.575861,173.300003,20.1868
2017-06-25T11:48:35+01:00, 5.97,5.0,51.239887,-0.575846,170.5,22.038799
2017-06-25T11:48:36+01:00, 6.01,5.0,51.23983,-0.575825,167.0,23.335201
2017-06-25T11:48:39+01:00, 6.08,5.0,51.239697,-0.575745,156.800003,15.186399
2017-06-25T11:48:55+01:00, 7.00,5.0,51.239643,-0.575673,143.899994,12.2232
2017-06-25T11:48:56+01:00, 6.05,5.0,51.239613,-0.57564,143.0,16.2976
2017-06-25T11:48:57+01:00, 5.90, 2.92,51.239578,-0.575605,145.300003,17.2236
2017-06-25T11:49:00+01:00, 6.07, 2.67,51.239433,-0.575554,192.199997,20.372
2017-06-25T11:49:01+01:00, 5.92,5.0,51.239388,-0.575583,209.300003,18.8904
2017-06-25T11:49:02+01:00, 6.10,5.0,51.239357,-0.575642,235.300003,18.52
2017-06-25T11:49:04+01:00, 5.93,5.0,51.239353,-0.575803,262.200012,18.8904
2017-06-25T11:49:06+01:00, 6.69,5.0,51.23941,-0.575879,336.200012,13.149199
2017-06-25T11:49:07+01:00, 5.98,5.0,51.239437,-0.575902,344.299988,12.2232
2017-06-25T11:49:09+01:00, 9.17,5.0,51.239635,-0.575958,353.100006,32.0396
2017-06-25T11:49:10+01:00, 6.21,5.0,51.239727,-0.575981,353.0,35.928799
2017-06-25T11:49:10+01:00, 6.30, 3.65,51.239727,-0.575981,353.0,35.928799
2017-06-25T11:49:11+01:00, 6.08,5.0,51.239815,-0.576008,352.700012,35.743599
2017-06-25T11:49:12+01:00, 6.01,5.0,51.23991,-0.576032,352.600006,37.4104
2017-06-25T11:49:13+01:00, 6.26,5.0,51.240005,-0.576058,352.700012,39.447598
2017-06-25T11:49:13+01:00, 6.25,5.0,51.240005,-0.576058,352.700012,39.447598
2017-06-25T11:49:14+01:00, 6.36, 3.38,51.240108,-0.576084,352.799988,40.3736
2017-06-25T11:49:15+01:00, 6.43,5.0,51.240211,-0.57611,353.0,40.3736
2017-06-25T11:49:16+01:00, 6.35,5.0,51.240311,-0.576135,352.5,40.1884
2017-06-25T11:49:16+01:00, 6.39, 3.32,51.240311,-0.576135,352.5,40.1884
