Timestamp,SpaceLength,SpaceDepth,Lat,Lng,DirectionOfTravel,VehicleSpeed
2017-06-27T13:31:10+01:00, 6.01,5.0,51.240585,-0.574805,264.899994,24.631599
2017-06-27T13:31:11+01:00, 5.91,5.0,51.240578,-0.5749,267.0,24.4464
2017-06-27T13:31:18+01:00, 5.90,5.0,51.240536,-0.575616,269.0,25.7428
2017-06-27T13:31:19+01:00, 6.11,5.0,51.240532,-0.57571,263.600006,21.4832
2017-06-27T13:31:21+01:00, 5.90, 3.23,51.240509,-0.575849,257.0,14.6308
2017-06-27T13:31:29+01:00, 6.03,5.0,51.24036,-0.575963,205.199997,11.112
2017-06-27T13:31:31+01:00, 5.97,5.0,51.240269,-0.575976,181.399994,20.742399
2017-06-27T13:31:32+01:00, 5.91,5.0,51.240211,-0.57597,174.899994,21.8536
2017-06-27T13:31:33+01:00, 5.90,5.0,51.240147,-0.575955,169.899994,27.0392
2017-06-27T13:31:34+01:00, 6.06,5.0,51.24007,-0.575938,172.100006,32.2248
2017-06-27T13:31:34+01:00, 6.03,5.0,51.24007,-0.575938,172.100006,32.2248
2017-06-27T13:31:35+01:00, 5.96,5.0,51.239983,-0.57592,171.600006,34.632401
2017-06-27T13:31:36+01:00, 6.06,5.0,51.239895,-0.575897,168.199997,35.558403
2017-06-27T13:31:37+01:00, 6.08,5.0,51.239807,-0.575863,161.800003,35.188
2017-06-27T13:31:37+01:00, 6.20,5.0,51.239807,-0.575863,161.800003,35.188
2017-06-27T13:31:38+01:00, 6.36,5.0,51.239719,-0.575814,157.399994,34.076797
2017-06-27T13:31:39+01:00, 5.99,5.0,51.239643,-0.575759,152.300003,31.669201
2017-06-27T13:31:40+01:00, 6.02, 3.17,51.239578,-0.575693,148.800003,30.372799
2017-06-27T13:31:41+01:00, 6.33,5.0,51.239517,-0.575629,147.5,27.409601
2017-06-27T13:31:42+01:00, 5.93,5.0,51.239464,-0.575574,156.899994,22.9648
2017-06-27T13:31:43+01:00, 5.97,5.0,51.239414,-0.575544,167.899994,15.9272
2017-06-27T13:31:45+01:00, 6.01,5.0,51.239334,-0.575547,193.199997,18.334799
2017-06-27T13:31:46+01:00, 5.94,5.0,51.239288,-0.575567,208.800003,20.927601
2017-06-27T13:31:47+01:00, 5.99, 3.12,51.239239,-0.575604,212.600006,23.890799
2017-06-27T13:31:48+01:00, 3.22, 2.54,51.239185,-0.575648,213.5,24.076
2017-06-27T13:31:51+01:00, 5.96,5.0,51.239017,-0.575751,186.199997,24.2612
2017-06-27T13:31:52+01:00, 6.07,5.0,51.238945,-0.575757,180.5,30.002401
2017-06-27T13:31:53+01:00, 6.00,5.0,51.238865,-0.575754,175.899994,32.2248
2017-06-27T13:31:54+01:00, 6.31,5.0,51.238785,-0.575744,173.300003,31.669201
2017-06-27T13:31:54+01:00, 5.92,5.0,51.238785,-0.575744,173.300003,31.669201
2017-06-27T13:31:56+01:00, 5.87, 2.62,51.238625,-0.575719,169.399994,34.262001
2017-06-27T13:31:57+01:00, 5.93,5.0,51.238544,-0.575686,160.100006,32.2248
2017-06-27T13:31:58+01:00, 6.03,5.0,51.238476,-0.575643,157.199997,30.002401
2017-06-27T13:31:59+01:00, 6.29,5.0,51.238411,-0.5756,157.100006,29.2616
2017-06-27T13:32:00+01:00, 5.95,5.0,51.238342,-0.57557,167.100006,27.9652
