Timestamp,SpaceLength,SpaceDepth,Lat,Lng,DirectionOfTravel,VehicleSpeed
2017-07-23T16:14:39+01:00, 5.94,5.0,51.509247,-0.219843,79.900002,25.5576
2017-07-23T16:14:40+01:00, 5.92,5.0,51.509277,-0.219726,79.900002,24.2612
2017-07-23T16:14:41+01:00, 6.08,5.0,51.509293,-0.219633,80.800003,22.409201
2017-07-23T16:14:42+01:00, 5.94,5.0,51.509304,-0.21955,79.400002,21.4832
2017-07-23T16:14:43+01:00, 5.97,5.0,51.509315,-0.219471,79.0,18.52
2017-07-23T16:15:02+01:00, 6.00,5.0,51.509388,-0.219253,85.599998,15.9272
2017-07-23T16:15:04+01:00, 6.00,5.0,51.509369,-0.219108,104.199997,20.0016
2017-07-23T16:15:05+01:00, 5.99,5.0,51.509342,-0.21903,118.400002,21.8536
2017-07-23T16:15:06+01:00, 6.16,5.0,51.509304,-0.218963,139.100006,22.5944
2017-07-23T16:15:07+01:00, 5.96,5.0,51.509251,-0.21891,151.0,25.3724
2017-07-23T16:15:08+01:00, 6.02, 2.44,51.509186,-0.218869,162.0,27.594799
2017-07-23T16:15:08+01:00, 2.71, 2.81,51.509186,-0.218869,162.0,27.594799
2017-07-23T16:15:09+01:00, 5.91, 2.30,51.509113,-0.218832,165.899994,31.113598
2017-07-23T16:15:10+01:00, 3.59, 3.13,51.509033,-0.218793,165.699997,33.891598
2017-07-23T16:15:15+01:00, 2.66,5.0,51.508572,-0.218571,162.600006,44.262798
2017-07-23T16:15:17+01:00, 2.24, 2.57,51.508327,-0.218488,166.5,52.596798
2017-07-23T16:15:17+01:00, 2.31,5.0,51.508327,-0.218488,166.5,52.596798
2017-07-23T16:15:18+01:00, 2.40,5.0,51.508198,-0.218435,165.699997,53.337597
2017-07-23T16:15:23+01:00, 6.28,5.0,51.507507,-0.218189,169.600006,54.633999
2017-07-23T16:15:23+01:00, 6.16,5.0,51.507507,-0.218189,169.600006,54.633999
2017-07-23T16:15:24+01:00, 6.11,5.0,51.507374,-0.218144,168.899994,53.5228
2017-07-23T16:15:24+01:00, 6.13,5.0,51.507374,-0.218144,168.899994,53.5228
2017-07-23T16:15:25+01:00, 6.11,5.0,51.50724,-0.218101,168.5,52.596798
2017-07-23T16:15:25+01:00, 5.90,5.0,51.50724,-0.218101,168.5,52.596798
2017-07-23T16:15:26+01:00, 6.55,5.0,51.507118,-0.218052,165.5,50.744801
2017-07-23T16:15:27+01:00, 6.45,5.0,51.506996,-0.217995,164.600006,50.374401
2017-07-23T16:15:27+01:00, 6.49,5.0,51.506996,-0.217995,164.600006,50.374401
2017-07-23T16:15:28+01:00, 6.32,5.0,51.506878,-0.217936,164.899994,49.818798
2017-07-23T16:15:28+01:00, 6.52,5.0,51.506878,-0.217936,164.899994,49.818798
2017-07-23T16:15:29+01:00, 6.18, 3.48,51.50676,-0.21788,162.899994,47.411201
2017-07-23T16:15:29+01:00, 6.16,5.0,51.50676,-0.21788,162.899994,47.411201
2017-07-23T16:15:30+01:00, 5.98,5.0,51.506657,-0.217822,162.899994,45.003597
2017-07-23T16:15:30+01:00, 6.39,5.0,51.506657,-0.217822,162.899994,45.003597
2017-07-23T16:15:31+01:00, 6.02,5.0,51.50655,-0.217765,161.899994,42.410801
2017-07-23T16:15:32+01:00, 6.08,5.0,51.506462,-0.217708,160.5,38.336403
2017-07-23T16:15:33+01:00, 6.30,5.0,51.506378,-0.217655,160.600006,35.928799
2017-07-23T16:15:33+01:00, 6.29,5.0,51.506378,-0.217655,160.600006,35.928799
2017-07-23T16:15:34+01:00, 6.28,5.0,51.506298,-0.217607,160.300003,33.521202
2017-07-23T16:15:35+01:00, 6.18,5.0,51.506222,-0.217564,160.600006,30.928402
2017-07-23T16:15:36+01:00, 6.36,5.0,51.506157,-0.217526,163.600006,27.409601
2017-07-23T16:15:37+01:00, 5.92,5.0,51.5061,-0.217497,165.5,22.7796
2017-07-23T16:15:38+01:00, 5.95,5.0,51.506058,-0.217474,163.399994,17.2236
2017-07-23T16:15:43+01:00, 3.16,5.0,51.505978,-0.217366,145.600006,3.704
2017-07-23T16:16:15+01:00, 5.91,5.0,51.505573,-0.217124,159.0,13.704801
2017-07-23T16:16:16+01:00, 3.46,5.0,51.505547,-0.217104,157.399994,10.9268
2017-07-23T16:16:19+01:00, 5.97,5.0,51.505478,-0.217052,155.600006,8.7044
2017-07-23T16:16:23+01:00, 2.96,5.0,51.505409,-0.216996,157.199997,5.1856
2017-07-23T16:16:58+01:00, 9.41,5.0,51.505299,-0.216924,154.399994,18.52
2017-07-23T16:16:59+01:00, 5.70,5.0,51.505257,-0.21689,154.600006,18.8904
2017-07-23T16:17:03+01:00, 5.92, 3.38,51.505108,-0.216732,136.0,12.7788
2017-07-23T16:17:07+01:00, 5.96,5.0,51.505074,-0.216631,110.099998,4.8152
2017-07-23T16:17:11+01:00, 5.93,5.0,51.505054,-0.216534,110.199997,7.2228
2017-07-23T16:17:33+01:00, 5.95,5.0,51.505032,-0.216384,111.400002,7.0376
2017-07-23T16:17:36+01:00, 6.03,5.0,51.505013,-0.216282,111.0,12.038
2017-07-23T16:17:37+01:00, 6.09,5.0,51.505005,-0.216193,104.0,22.409201
2017-07-23T16:17:38+01:00, 6.01,5.0,51.50499,-0.216101,107.099998,23.520399
2017-07-23T16:17:39+01:00, 5.91,5.0,51.504971,-0.216002,111.699997,27.2244
2017-07-23T16:17:40+01:00, 6.29,5.0,51.504948,-0.215898,110.900002,27.0392
2017-07-23T16:17:41+01:00, 6.27,5.0,51.504929,-0.215791,106.400002,27.2244
2017-07-23T16:17:42+01:00, 6.13,5.0,51.504917,-0.215678,94.699997,28.5208
2017-07-23T16:17:43+01:00, 6.16,5.0,51.504925,-0.215565,83.5,28.705999
2017-07-23T16:17:44+01:00, 6.29,5.0,51.504936,-0.215455,74.099998,29.2616
2017-07-23T16:17:45+01:00, 5.99,5.0,51.504959,-0.21535,71.0,27.594799
2017-07-23T16:17:46+01:00, 6.14,5.0,51.504978,-0.215251,71.5,26.668798
2017-07-23T16:17:47+01:00, 6.23,5.0,51.505001,-0.215156,70.199997,25.5576
2017-07-23T16:17:48+01:00, 5.98,5.0,51.505024,-0.215067,70.199997,24.2612
2017-07-23T16:17:49+01:00, 5.91,5.0,51.505047,-0.214979,67.400002,24.4464
2017-07-23T16:17:50+01:00, 5.93,5.0,51.50507,-0.214891,68.400002,24.2612
2017-07-23T16:17:51+01:00, 6.03,5.0,51.505093,-0.214798,70.0,26.483601
2017-07-23T16:17:52+01:00, 6.26,5.0,51.505116,-0.2147,70.800003,27.0392
2017-07-23T16:17:53+01:00, 6.01,5.0,51.505135,-0.214606,73.199997,25.7428
2017-07-23T16:17:54+01:00, 6.19,5.0,51.505157,-0.214508,71.699997,26.668798
2017-07-23T16:17:55+01:00, 6.10,5.0,51.505177,-0.214415,71.099998,23.890799
2017-07-23T16:17:57+01:00, 6.12,5.0,51.505211,-0.214272,70.199997,17.2236
2017-07-23T16:17:58+01:00, 6.08,5.0,51.505222,-0.214213,70.900002,15.742
2017-07-23T16:18:00+01:00, 6.02,5.0,51.505245,-0.214115,76.699997,12.4084
2017-07-23T16:18:02+01:00, 6.13,5.0,51.505268,-0.214001,73.5,16.853201
2017-07-23T16:18:03+01:00, 6.12,5.0,51.505283,-0.213935,73.699997,18.52
2017-07-23T16:18:05+01:00, 6.89,5.0,51.50531,-0.213799,73.400002,19.260799
2017-07-23T16:18:06+01:00, 5.90,5.0,51.505329,-0.213711,72.5,24.2612
2017-07-23T16:18:08+01:00, 4.13,5.0,51.505367,-0.213508,75.5,26.113201
2017-07-23T16:18:10+01:00, 6.01,5.0,51.505417,-0.213289,70.800003,28.1504
2017-07-23T16:18:11+01:00, 6.34,5.0,51.50544,-0.213175,71.199997,29.2616
2017-07-23T16:18:12+01:00, 6.08,5.0,51.505463,-0.213053,71.900002,28.3356
2017-07-23T16:18:13+01:00, 6.08,5.0,51.505486,-0.212942,71.900002,28.3356
2017-07-23T16:18:14+01:00, 5.96,5.0,51.505508,-0.212832,72.800003,29.632
2017-07-23T16:18:15+01:00, 6.42,5.0,51.505531,-0.212715,73.400002,30.187599
2017-07-23T16:18:15+01:00, 5.98,5.0,51.505531,-0.212715,73.400002,30.187599
2017-07-23T16:18:16+01:00, 5.96,5.0,51.50555,-0.212594,74.900002,31.854401
2017-07-23T16:18:17+01:00, 6.22,5.0,51.505577,-0.212465,73.0,32.965599
2017-07-23T16:18:18+01:00, 6.33,5.0,51.505604,-0.212336,72.900002,34.447201
2017-07-23T16:18:18+01:00, 6.01,5.0,51.505604,-0.212336,72.900002,34.447201
2017-07-23T16:18:19+01:00, 6.05,5.0,51.50563,-0.212201,71.400002,35.0028
2017-07-23T16:18:20+01:00, 6.12,5.0,51.505657,-0.212059,73.5,35.558403
2017-07-23T16:18:21+01:00, 6.17,5.0,51.505684,-0.211923,73.900002,34.447201
2017-07-23T16:18:22+01:00, 6.17,5.0,51.505707,-0.21179,71.5,33.891598
2017-07-23T16:18:22+01:00, 6.37,5.0,51.505707,-0.21179,71.5,33.891598
2017-07-23T16:18:23+01:00, 6.33,5.0,51.50573,-0.211664,72.699997,31.483999
2017-07-23T16:18:24+01:00, 6.31,5.0,51.505756,-0.211541,72.300003,31.2988
2017-07-23T16:18:25+01:00, 6.11,5.0,51.505775,-0.211422,74.300003,28.3356
2017-07-23T16:18:26+01:00, 6.10,5.0,51.505795,-0.211315,72.300003,28.3356
2017-07-23T16:18:27+01:00, 6.00,5.0,51.505814,-0.211214,74.599998,24.4464
2017-07-23T16:18:28+01:00, 5.93,5.0,51.505829,-0.211117,72.699997,24.2612
2017-07-23T16:18:29+01:00, 6.19,5.0,51.505852,-0.211025,70.599998,23.520399
2017-07-23T16:18:30+01:00, 6.02,5.0,51.505871,-0.210936,72.300003,22.224001
2017-07-23T16:18:31+01:00, 6.19,5.0,51.505886,-0.210855,71.300003,20.372
2017-07-23T16:18:33+01:00, 6.03,5.0,51.505909,-0.21073,70.800003,15.001201
2017-07-23T16:18:43+01:00, 7.74,5.0,51.505936,-0.210505,75.599998,13.5196
2017-07-23T16:18:44+01:00, 6.09,5.0,51.505951,-0.210434,75.099998,17.038399
2017-07-23T16:18:46+01:00, 6.41,5.0,51.505989,-0.21027,70.400002,22.409201
2017-07-23T16:18:47+01:00, 6.22,5.0,51.506008,-0.210178,70.900002,23.890799
2017-07-23T16:18:48+01:00, 6.25,5.0,51.506035,-0.210076,69.599998,26.854
2017-07-23T16:18:49+01:00, 6.28,5.0,51.506062,-0.209972,68.0,27.2244
2017-07-23T16:18:50+01:00, 6.14,5.0,51.506088,-0.209868,67.699997,26.854
2017-07-23T16:18:51+01:00, 6.07,5.0,51.506115,-0.209766,67.900002,26.483601
2017-07-23T16:18:52+01:00, 6.30,5.0,51.506145,-0.20966,67.800003,27.409601
2017-07-23T16:18:53+01:00, 6.03,5.0,51.506176,-0.209555,67.099998,27.780001
