Timestamp,SpaceLength,SpaceDepth,Lat,Lng,DirectionOfTravel,VehicleSpeed
2017-08-20T09:22:13+01:00, 6.01, 3.33,51.240616,-0.573187,264.200012,9.26
2017-08-20T09:22:15+01:00, 5.98, 2.69,51.240612,-0.573266,264.700012,10.7416
2017-08-20T09:22:17+01:00, 5.99,5.0,51.240601,-0.573369,261.399994,14.445601
2017-08-20T09:22:18+01:00, 5.99,5.0,51.240593,-0.57343,262.5,16.1124
2017-08-20T09:22:21+01:00, 6.04,5.0,51.240578,-0.573634,264.5,18.334799
2017-08-20T09:22:23+01:00, 5.96,5.0,51.240566,-0.573795,263.5,21.8536
2017-08-20T09:22:23+01:00, 3.77,5.0,51.240566,-0.573795,263.5,21.8536
2017-08-20T09:22:28+01:00, 4.96,5.0,51.24052,-0.574264,262.399994,24.631599
2017-08-20T09:22:31+01:00, 3.68,5.0,51.240498,-0.574561,263.299988,25.7428
2017-08-20T09:22:33+01:00, 6.28,5.0,51.240482,-0.574769,263.200012,27.0392
2017-08-20T09:22:34+01:00, 5.99,5.0,51.240471,-0.574879,262.399994,27.9652
2017-08-20T09:22:37+01:00, 6.15,5.0,51.24044,-0.575216,261.899994,28.705999
2017-08-20T09:22:38+01:00, 2.45,5.0,51.240429,-0.575329,262.5,27.9652
2017-08-20T09:22:41+01:00, 6.05,5.0,51.240398,-0.575604,257.299988,14.6308
2017-08-20T09:22:44+01:00, 5.92,5.0,51.240383,-0.575708,263.899994,6.6672
2017-08-20T09:22:46+01:00, 3.66, 3.33,51.240379,-0.575766,266.600006,8.334
2017-08-20T09:22:49+01:00, 5.90, 2.95,51.240368,-0.575864,241.199997,7.5932
2017-08-20T09:22:52+01:00, 6.26,5.0,51.240334,-0.575916,213.0,9.6304
2017-08-20T09:22:53+01:00, 6.06,5.0,51.240307,-0.575933,198.800003,12.7788
2017-08-20T09:22:55+01:00, 6.01,5.0,51.240219,-0.575944,181.300003,19.0756
2017-08-20T09:22:56+01:00, 6.16,5.0,51.240162,-0.575939,175.0,21.298
2017-08-20T09:22:57+01:00, 6.03,5.0,51.240105,-0.575926,171.100006,24.816799
2017-08-20T09:22:58+01:00, 5.98,5.0,51.240036,-0.575909,172.5,27.780001
2017-08-20T09:22:59+01:00, 6.00,5.0,51.239964,-0.575894,172.300003,29.817202
2017-08-20T09:23:00+01:00, 6.12,5.0,51.239887,-0.575875,168.399994,30.187599
2017-08-20T09:23:00+01:00, 6.05,5.0,51.239887,-0.575875,168.399994,30.187599
2017-08-20T09:23:01+01:00, 6.09,5.0,51.239815,-0.575849,166.0,30.7432
2017-08-20T09:23:02+01:00, 5.93,5.0,51.239746,-0.575806,157.5,27.780001
2017-08-20T09:23:03+01:00, 6.06,5.0,51.239681,-0.575762,153.100006,25.927999
2017-08-20T09:23:05+01:00, 6.02,5.0,51.23959,-0.575686,148.699997,19.0756
2017-08-20T09:23:06+01:00, 5.96,5.0,51.239548,-0.575646,146.5,22.038799
2017-08-20T09:23:07+01:00, 6.08,5.0,51.239506,-0.575601,148.5,22.409201
2017-08-20T09:23:08+01:00, 5.93,5.0,51.239456,-0.575566,159.800003,24.076
2017-08-20T09:23:09+01:00, 6.03,5.0,51.239399,-0.575549,178.100006,23.335201
2017-08-20T09:23:10+01:00, 6.02,5.0,51.239342,-0.57556,200.899994,23.15
2017-08-20T09:23:11+01:00, 6.18,5.0,51.239296,-0.575605,222.0,21.6684
2017-08-20T09:23:12+01:00, 6.06,5.0,51.239254,-0.575659,224.800003,20.927601
2017-08-20T09:23:14+01:00, 5.91,5.0,51.239174,-0.57576,212.600006,20.742399
2017-08-20T09:23:15+01:00, 3.57,5.0,51.239128,-0.575799,206.300003,20.557201
2017-08-20T09:23:19+01:00, 2.68,5.0,51.238914,-0.575876,190.899994,23.15
2017-08-20T09:23:22+01:00, 6.23,5.0,51.238724,-0.575944,195.899994,29.076399
2017-08-20T09:23:23+01:00, 6.91,5.0,51.238655,-0.575978,200.100006,32.41
2017-08-20T09:23:23+01:00, 6.08,5.0,51.238655,-0.575978,200.100006,32.41
2017-08-20T09:23:24+01:00, 6.06,5.0,51.238575,-0.576025,204.100006,35.373199
2017-08-20T09:23:25+01:00, 5.91,5.0,51.238491,-0.576088,207.199997,37.966
2017-08-20T09:23:26+01:00, 6.39,5.0,51.238407,-0.576161,210.800003,40.1884
2017-08-20T09:23:26+01:00, 6.27,5.0,51.238407,-0.576161,210.800003,40.1884
2017-08-20T09:23:27+01:00, 6.06,5.0,51.238319,-0.57625,214.100006,42.596001
2017-08-20T09:23:28+01:00, 6.27,5.0,51.238224,-0.576342,213.600006,43.1516
2017-08-20T09:23:29+01:00, 6.24,5.0,51.238132,-0.576435,212.800003,43.707199
2017-08-20T09:23:29+01:00, 6.30,5.0,51.238132,-0.576435,212.800003,43.707199
2017-08-20T09:23:30+01:00, 5.96,5.0,51.238041,-0.576531,213.600006,44.818401
2017-08-20T09:23:31+01:00, 5.95,5.0,51.237946,-0.576632,213.600006,46.485199
2017-08-20T09:23:31+01:00, 6.03,5.0,51.237946,-0.576632,213.600006,46.485199
2017-08-20T09:23:32+01:00, 5.96,5.0,51.237846,-0.576734,212.800003,46.670403
2017-08-20T09:23:32+01:00, 6.00,5.0,51.237846,-0.576734,212.800003,46.670403
2017-08-20T09:23:33+01:00, 5.99,5.0,51.237751,-0.576835,211.300003,46.299999
2017-08-20T09:23:33+01:00, 5.92,5.0,51.237751,-0.576835,211.300003,46.299999
2017-08-20T09:23:34+01:00, 6.40,5.0,51.237652,-0.576928,210.899994,44.818401
2017-08-20T09:23:35+01:00, 6.33,5.0,51.237549,-0.577011,203.800003,44.262798
2017-08-20T09:23:35+01:00, 6.38,5.0,51.237549,-0.577011,203.800003,44.262798
2017-08-20T09:23:36+01:00, 6.05,5.0,51.237446,-0.577072,196.399994,42.596001
2017-08-20T09:23:37+01:00, 6.14,5.0,51.237339,-0.577118,191.800003,42.596001
2017-08-20T09:23:38+01:00, 6.16,5.0,51.237236,-0.577144,187.5,41.855202
2017-08-20T09:23:39+01:00, 6.15,5.0,51.237129,-0.57716,184.5,42.596001
2017-08-20T09:23:39+01:00, 6.03,5.0,51.237129,-0.57716,184.5,42.596001
2017-08-20T09:23:40+01:00, 6.40,5.0,51.237022,-0.577164,178.399994,40.3736
2017-08-20T09:23:41+01:00, 6.37,5.0,51.236927,-0.577147,174.100006,37.040001
2017-08-20T09:23:42+01:00, 6.32, 2.45,51.236832,-0.577131,172.399994,37.225201
2017-08-20T09:23:43+01:00, 6.04,5.0,51.236744,-0.577111,170.100006,35.188
2017-08-20T09:23:43+01:00, 6.08,5.0,51.236744,-0.577111,170.100006,35.188
2017-08-20T09:23:44+01:00, 5.96,5.0,51.23666,-0.577085,165.800003,34.262001
2017-08-20T09:23:45+01:00, 6.23,5.0,51.236591,-0.577033,152.399994,30.7432
2017-08-20T09:23:46+01:00, 6.29,5.0,51.236523,-0.576982,155.100006,30.7432
2017-08-20T09:23:47+01:00, 6.05,5.0,51.23645,-0.576958,168.199997,28.1504
2017-08-20T09:23:48+01:00, 6.28,5.0,51.23637,-0.576953,177.300003,29.4468
2017-08-20T09:23:49+01:00, 6.26,5.0,51.236294,-0.576953,183.899994,29.4468
2017-08-20T09:23:50+01:00, 6.07,5.0,51.236217,-0.576968,189.199997,30.372799
2017-08-20T09:23:50+01:00, 6.05,5.0,51.236217,-0.576968,189.199997,30.372799
2017-08-20T09:23:51+01:00, 5.97,5.0,51.236141,-0.57699,192.5,32.0396
2017-08-20T09:23:52+01:00, 6.22,5.0,51.236061,-0.577024,195.300003,32.965599
2017-08-20T09:23:53+01:00, 6.25,5.0,51.235977,-0.577068,200.5,33.706402
2017-08-20T09:23:53+01:00, 6.27,5.0,51.235977,-0.577068,200.5,33.706402
2017-08-20T09:23:54+01:00, 6.26,5.0,51.235901,-0.577127,209.199997,33.706402
2017-08-20T09:23:55+01:00, 6.31,5.0,51.235832,-0.577206,218.600006,33.521202
2017-08-20T09:23:56+01:00, 5.99,5.0,51.235764,-0.577298,224.300003,34.632401
2017-08-20T09:23:57+01:00, 6.37,5.0,51.235703,-0.577406,230.0,36.854801
2017-08-20T09:23:57+01:00, 6.34,5.0,51.235703,-0.577406,230.0,36.854801
2017-08-20T09:23:58+01:00, 6.13,5.0,51.235641,-0.577526,232.600006,37.5956
2017-08-20T09:23:59+01:00, 6.37,5.0,51.235588,-0.57765,235.0,36.854801
2017-08-20T09:24:00+01:00, 6.14,5.0,51.235535,-0.577772,235.899994,35.373199
