Timestamp,SpaceLength,SpaceDepth,Lat,Lng,DirectionOfTravel,VehicleSpeed
2017-08-13T13:35:54+01:00, 5.90,5.0,51.240704,-0.573185,258.0,3.704
2017-08-13T13:36:00+01:00, 5.90,5.0,51.240688,-0.573284,243.800003,4.0744
2017-08-13T13:36:13+01:00, 6.01,5.0,51.24062,-0.573384,285.600006,8.334
2017-08-13T13:36:15+01:00, 5.93,5.0,51.240623,-0.573468,269.200012,12.2232
2017-08-13T13:36:16+01:00, 3.21,5.0,51.24062,-0.57352,261.700012,14.0752
2017-08-13T13:36:23+01:00, 2.52,5.0,51.240574,-0.573993,262.200012,19.445999
2017-08-13T13:36:26+01:00, 3.36,5.0,51.240551,-0.574216,261.299988,17.964399
2017-08-13T13:36:30+01:00, 3.33,5.0,51.240528,-0.574512,260.200012,17.779202
2017-08-13T13:36:31+01:00, 5.18,5.0,51.24052,-0.574582,260.299988,17.964399
2017-08-13T13:36:34+01:00, 5.99,5.0,51.240501,-0.574813,262.5,20.742399
2017-08-13T13:36:35+01:00, 6.10,5.0,51.240494,-0.574896,262.899994,21.4832
2017-08-13T13:36:39+01:00, 6.16,5.0,51.240463,-0.575247,263.200012,22.5944
2017-08-13T13:36:43+01:00, 5.97,5.0,51.240437,-0.575575,262.200012,18.149601
2017-08-13T13:36:45+01:00, 5.93,5.0,51.240421,-0.575703,257.600006,13.89
2017-08-13T13:37:10+01:00, 5.98,5.0,51.240303,-0.575908,201.5,10.3712
2017-08-13T13:37:12+01:00, 7.44,5.0,51.240234,-0.575925,180.899994,17.594
2017-08-13T13:37:13+01:00, 6.03,5.0,51.240189,-0.575928,179.0,19.0756
2017-08-13T13:37:14+01:00, 6.07,5.0,51.240139,-0.575927,175.199997,21.112799
2017-08-13T13:37:15+01:00, 6.03,5.0,51.240082,-0.575918,173.399994,24.631599
2017-08-13T13:37:16+01:00, 6.20,5.0,51.240013,-0.575909,172.300003,29.076399
2017-08-13T13:37:17+01:00, 6.33,5.0,51.239941,-0.575892,171.399994,31.2988
2017-08-13T13:37:18+01:00, 6.21,5.0,51.239861,-0.575869,169.100006,31.113598
2017-08-13T13:37:18+01:00, 4.43,5.0,51.239861,-0.575869,169.100006,31.113598
2017-08-13T13:37:19+01:00, 5.92,5.0,51.239784,-0.575842,164.800003,31.669201
