Timestamp,SpaceLength,SpaceDepth,Lat,Lng,DirectionOfTravel,VehicleSpeed
2017-08-11T05:51:50+01:00, 6.22,5.0,52.599258,-1.195441,354.200012,53.708
2017-08-11T05:51:50+01:00, 6.06,5.0,52.599258,-1.195441,354.200012,53.708
2017-08-11T05:51:51+01:00, 6.02,5.0,52.599384,-1.195467,353.600006,46.299999
2017-08-11T05:51:51+01:00, 5.94,5.0,52.599384,-1.195467,353.600006,46.299999
2017-08-11T05:51:52+01:00, 6.47,5.0,52.599491,-1.19549,352.200012,40.1884
2017-08-11T05:51:53+01:00, 5.99,5.0,52.599579,-1.195513,350.0,32.2248
2017-08-11T05:51:54+01:00, 6.21,5.0,52.599651,-1.195536,347.700012,27.0392
2017-08-11T05:51:55+01:00, 5.98,5.0,52.599705,-1.195557,345.100006,19.816401
2017-08-11T05:52:18+01:00, 5.90,5.0,52.599743,-1.195617,332.5,11.112
2017-08-11T05:52:20+01:00, 6.08,5.0,52.599838,-1.195693,331.299988,23.520399
2017-08-11T05:52:21+01:00, 6.45,5.0,52.599899,-1.195755,326.799988,30.187599
2017-08-11T05:52:21+01:00, 6.08,5.0,52.599899,-1.195755,326.799988,30.187599
2017-08-11T05:52:22+01:00, 6.25,5.0,52.599972,-1.195831,326.200012,36.484402
2017-08-11T05:52:23+01:00, 6.24,5.0,52.600052,-1.195913,326.799988,39.262402
2017-08-11T05:52:24+01:00, 6.03,5.0,52.600136,-1.195996,330.200012,37.966
2017-08-11T05:52:24+01:00, 6.00,5.0,52.600136,-1.195996,330.200012,37.966
2017-08-11T05:52:25+01:00, 6.20,5.0,52.600224,-1.196068,338.200012,38.891998
2017-08-11T05:52:26+01:00, 6.23,5.0,52.600315,-1.196118,347.200012,38.706799
2017-08-11T05:52:27+01:00, 6.32,5.0,52.60041,-1.196139,357.5,37.225201
2017-08-11T05:52:27+01:00, 5.91,5.0,52.60041,-1.196139,357.5,37.225201
2017-08-11T05:52:28+01:00, 6.08,5.0,52.600498,-1.196131,7.2,35.558403
2017-08-11T05:52:29+01:00, 6.35,5.0,52.600582,-1.1961,16.6,34.076797
2017-08-11T05:52:30+01:00, 6.25, 2.71,52.600666,-1.196049,26.700001,33.891598
2017-08-11T05:52:30+01:00, 2.83, 2.81,52.600666,-1.196049,26.700001,33.891598
2017-08-11T05:52:31+01:00, 5.64, 2.83,52.600746,-1.195974,36.400002,36.299202
2017-08-11T05:52:32+01:00, 6.29,5.0,52.600815,-1.195879,43.200001,36.299202
2017-08-11T05:52:33+01:00, 6.03,5.0,52.600868,-1.195772,53.400002,32.5952
2017-08-11T05:52:33+01:00, 6.07,5.0,52.600868,-1.195772,53.400002,32.5952
2017-08-11T05:52:34+01:00, 5.90,5.0,52.600906,-1.195661,65.900002,29.076399
2017-08-11T05:52:35+01:00, 6.20,5.0,52.600929,-1.195545,74.199997,30.928402
2017-08-11T05:52:36+01:00, 5.92,5.0,52.600952,-1.195417,77.300003,34.262001
2017-08-11T05:52:36+01:00, 6.35,5.0,52.600952,-1.195417,77.300003,34.262001
2017-08-11T05:52:37+01:00, 6.36,5.0,52.600967,-1.195279,80.099998,34.447201
2017-08-11T05:52:38+01:00, 5.03,5.0,52.600986,-1.195127,79.599998,38.151199
2017-08-11T05:52:39+01:00, 6.15,5.0,52.601002,-1.194969,80.300003,38.706799
2017-08-11T05:52:39+01:00, 6.15,5.0,52.601002,-1.194969,80.300003,38.706799
2017-08-11T05:52:40+01:00, 5.97,5.0,52.601002,-1.194812,86.199997,37.7808
